,x,y
369,878.438064029574,-898.3056633620308
370,38028.73760660711,-33936.25711929382
371,19533.609955755684,-14141.755675590102
372,3404.9794552032895,-2501.870898308658
373,3878.6563665927965,-1738.1362459760378
374,1802.7073797691303,-1165.5143614118056
375,3278.1682121981976,-2053.659374684463
376,-805.5011651340603,-3430.5823083076566
377,25502.145052915832,-15164.255537520361
378,85987.27941645734,-52068.534096028096
379,2380.9742622123204,-2555.3728332031546
380,3244.355161090673,-1608.2332413174256
381,43287.28600404708,-25322.841882926474
382,43027.74727082917,-18117.26393668407
383,10742.496603980231,-14834.223931931869
384,4256.510254919715,-3750.1438023480773
385,4014.619715032122,-9633.068175331773
386,27288.512515221122,-19296.86927367235
387,1526.05611388766,625.8673046023476
388,48126.102505439914,-45639.86421422306
389,16948.464813587783,-10477.667091053929
390,45.375907744054985,-1851.707083525871
391,1374.436633631006,-943.6115537543552
392,8574.059199423322,-7741.325360107443
393,24469.27327530107,-16003.102224323688
394,6809.194107066021,-1949.0755835306104
395,1419.7288191546984,-2608.2795964626903
396,42.4016115244849,61.57063227844588
397,33518.38678063389,-20878.622110884728
398,2400.327362642563,-2931.5416166836776
399,1445.5646139862315,-1851.2479901922443
400,938.0493189622516,-572.5933672235246
401,58208.744409595005,-36439.67963452556
402,4375.112068596343,-454.6988544872555
403,8510.121911372433,-4354.2402776489225
404,243.56013655251957,77.14840360494794
405,45077.423609565194,-34812.35165954126
406,4408.075423614885,-3085.5939860163426
407,78928.96878896556,-48676.09548447693
408,10510.241325085362,-5663.090701966337
409,12323.590162618955,-6743.692588206913
410,5738.531373433174,-3642.4383448401654
411,68427.40881342471,-39230.28510251395
412,3059.268556288836,-1565.1333708913817
413,54614.99531736504,-32000.285593797264
414,1227.5240767424189,-710.8468840870796
415,9850.871427158287,-16307.038921296647
416,2424.6416154325543,-2915.670099783535
417,32950.961740431085,-21114.47192230162
418,306.4441512756676,-11.64588427469139
419,956.6936376174677,-523.3056283258884
420,8006.928557824223,-9533.469185151123
421,1685.8886572628642,-1425.6054815820494
422,2255.609836918823,-792.8055584588813
423,2580.335955287544,-2075.541566034
424,955.7037876399173,-522.3864673669611
425,14455.503210062854,-10219.558457814042
426,52321.93792209516,-32778.858867180556
427,973.7185813617053,-602.6964310599948
428,119501.49100772246,-72398.27882173457
429,7472.2365705678985,-4890.164982018179
430,103.80457984890863,-69.91138368705708
431,2388.2809294575077,-1209.8369560488563
432,9679.010321084503,-7889.571766265546
433,9414.484519540634,-3271.7929447718507
434,24.09904118419541,5.579407036355413
435,26175.68073499715,-12144.640835841095
436,528.4362241452321,-472.8343862816527
437,2213.050103348778,-2454.787088568414
438,956214.3969327054,-593904.4640417543
439,2877.166753511941,-3084.806624994892
440,21155.09510319455,-16772.744060759767
441,8356.420965560039,-5238.800979288608
442,-3904.1567060925026,14281.956617820693
443,11227.826643763838,-3256.9722456972463
444,6184.299621962831,-6243.064619509443
445,19698.185261148046,-12182.69926291461
446,3071.9461076346633,-603.3404403716715
447,15404.801177066252,-13872.355403987574
448,72106.28104718454,-36514.80200975608
449,4265.64650310063,-1093.137469497096
450,6153.263683802329,-3583.251084623227
451,457.26853647307144,-522.7636012892099
452,2783.5407340834736,-2851.5718633484375
453,-10452.13365126405,10692.947036775107
454,414198.5508853671,-258997.8385365719
455,18572.92107996609,-19339.867452049257
456,4073.7997676425225,2621.153807716669
457,570.5864824742546,-2464.699049786571
458,114.6704421825475,-33.98424731766913
459,6029.988519068278,-7602.739319418692
460,-2626.0368426669356,-9543.875562502524
461,5962.476328033245,-7551.670451451471
462,95227.78672367887,-58958.204436530046
463,11541.873637056131,-13346.958603358271
464,1935.3041932631086,-1472.7457893006315
465,38032.540241540955,-33940.134388284605
466,6008.748279506712,-2641.017541082932
467,82838.15383663797,-55119.13514849667
468,44762.51826880414,-50014.65520718228
469,14791.224538862067,-8772.702051329396
470,16638.10952972985,-10162.56881087442
471,2028.397660196733,-2320.3443883030372
472,5180.393825563256,-3321.133743745365
473,46684.875155141715,-2497.333771475939
474,273170.23420233536,-170824.8228244598
475,4577.385773930298,-4606.739971937936
476,400.9014111672072,-736.0737742093113
477,2468.472379532564,-1393.1628424566045
478,85121.59196379024,-50589.1299718294
479,9009.363001388061,-9546.930684226694
480,220.7171036134741,-221.1291833654241
481,37374.813553379056,-23391.512773067872
